Creation Time: 2023_7_10-22-11-3
22-11-3 | [INFO] TraderPlusCore - Started !
22-48-58 | [INFO] Transaction Sell Succeeded:Cowboy product:geb_Perch quantity:1000 health:0 price:168
22-49-0 | [INFO] TraderID: 0 - Customer: Cowboy - Category: Holler Fish - ClassName: geb_Largemouthbass - Quantity: 1000 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 600 - CollateralMoney: 0 - TradeMode:Sell
22-49-0 | [INFO] Transaction Sell Succeeded:Cowboy product:geb_Largemouthbass quantity:1000 health:0 price:600
22-49-9 | [INFO] InsuranceRequestHandler
22-49-9 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_119311623.json
22-49-17 | [INFO] TraderID: 5 - Customer: Cowboy - Category: Holler Hunting & Fishing - ClassName: geb_MetalHook - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 75 - CollateralMoney: 0 - TradeMode:Buy
22-49-17 | [INFO] Player:Cowboy - currency amount:2138
22-49-17 | [INFO] Transaction Buy Succeeded:Cowboy product:geb_MetalHook quantity:0 health:0 price:75
22-49-20 | [INFO] TraderID: 5 - Customer: Cowboy - Category: Holler Hunting & Fishing - ClassName: geb_MetalHook - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 75 - CollateralMoney: 0 - TradeMode:Buy
22-49-20 | [INFO] Player:Cowboy - currency amount:2063
22-49-20 | [INFO] Transaction Buy Succeeded:Cowboy product:geb_MetalHook quantity:0 health:0 price:75
22-49-58 | [INFO] GetSafeStatut
22-51-7 | [INFO] GetSafeStatut
22-51-36 | [INFO] InsuranceRequestHandler
22-51-36 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_119311623.json
22-52-33 | [INFO] GetSafeStatut
22-52-43 | [INFO] InsuranceRequestHandler
22-52-43 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_119311623.json
22-53-38 | [INFO] InsuranceRequestHandler
22-53-38 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_119311623.json
22-53-48 | [INFO] InsuranceRequestHandler
22-53-48 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_119311623.json
22-53-58 | [INFO] InsuranceRequestHandler
22-53-58 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_119311623.json
22-54-19 | [INFO] InsuranceRequestHandler
22-54-19 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_119311623.json
22-55-19 | [INFO] InsuranceRequestHandler
22-55-19 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_119311623.json
22-56-7 | [INFO] InsuranceRequestHandler
22-56-7 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_119311623.json
22-56-19 | [INFO] GetSafeStatut
22-56-45 | [INFO] InsuranceRequestHandler
22-56-45 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_119311623.json
22-57-7 | [INFO] TraderID: 4 - Customer: Cowboy - Category: Holler Melee & Blades - ClassName: KitchenKnife - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 140 - CollateralMoney: 0 - TradeMode:Buy
22-57-7 | [INFO] Player:Cowboy - currency amount:1988
22-57-7 | [INFO] Transaction Buy Succeeded:Cowboy product:KitchenKnife quantity:0 health:0 price:140
22-57-42 | [INFO] GetSafeStatut
22-58-17 | [INFO] InsuranceRequestHandler
22-58-17 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_119311623.json
22-58-22 | [INFO] TraderID: 5 - Customer: Cowboy - Category: Holler Gear - ClassName: TraderPlus_Wallet - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 100 - CollateralMoney: 0 - TradeMode:Buy
22-58-22 | [INFO] Player:Cowboy - currency amount:1848
22-58-22 | [INFO] Transaction Buy Succeeded:Cowboy product:TraderPlus_Wallet quantity:0 health:0 price:100
23-1-52 | [INFO] GetSafeStatut
23-1-53 | [INFO] GetSafeStatut
23-3-21 | [INFO] InsuranceRequestHandler
23-3-21 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_85319837.json
23-9-23 | [INFO] GetSafeStatut
23-9-47 | [INFO] InsuranceRequestHandler
23-9-47 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_119311623.json
23-9-51 | [INFO] TraderID: 0 - Customer: Cowboy - Category: Holler Fish - ClassName: geb_Sauger - Quantity: 1000 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 360 - CollateralMoney: 0 - TradeMode:Sell
23-9-51 | [INFO] Transaction Sell Succeeded:Cowboy product:geb_Sauger quantity:1000 health:0 price:360
23-9-54 | [INFO] TraderID: 0 - Customer: Cowboy - Category: Holler Fish - ClassName: geb_Bowfin - Quantity: 1000 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 240 - CollateralMoney: 0 - TradeMode:Sell
23-9-54 | [INFO] Transaction Sell Succeeded:Cowboy product:geb_Bowfin quantity:1000 health:0 price:240
23-9-57 | [INFO] TraderID: 0 - Customer: Cowboy - Category: Holler Fish - ClassName: geb_Bluegill - Quantity: 1000 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 180 - CollateralMoney: 0 - TradeMode:Sell
23-9-57 | [INFO] Transaction Sell Succeeded:Cowboy product:geb_Bluegill quantity:1000 health:0 price:180
23-10-0 | [INFO] TraderID: 0 - Customer: Cowboy - Category: Holler Fish - ClassName: geb_Trout - Quantity: 1000 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 420 - CollateralMoney: 0 - TradeMode:Sell
23-10-0 | [INFO] Transaction Sell Succeeded:Cowboy product:geb_Trout quantity:1000 health:0 price:420
23-10-2 | [INFO] TraderID: 0 - Customer: Cowboy - Category: Holler Fish - ClassName: geb_Perch - Quantity: 1000 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 168 - CollateralMoney: 0 - TradeMode:Sell
23-10-2 | [INFO] Transaction Sell Succeeded:Cowboy product:geb_Perch quantity:1000 health:0 price:168
23-10-5 | [INFO] TraderID: 0 - Customer: Cowboy - Category: Holler Fish - ClassName: geb_BrownTrout - Quantity: 1000 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 360 - CollateralMoney: 0 - TradeMode:Sell
23-10-5 | [INFO] Transaction Sell Succeeded:Cowboy product:geb_BrownTrout quantity:1000 health:0 price:360
23-10-8 | [INFO] TraderID: 0 - Customer: Cowboy - Category: Holler Fish - ClassName: geb_Blackbass - Quantity: 1000 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 720 - CollateralMoney: 0 - TradeMode:Sell
23-10-8 | [INFO] Transaction Sell Succeeded:Cowboy product:geb_Blackbass quantity:1000 health:0 price:720
23-10-11 | [INFO] TraderID: 0 - Customer: Cowboy - Category: Holler Fish - ClassName: geb_Trout - Quantity: 1000 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 420 - CollateralMoney: 0 - TradeMode:Sell
23-10-11 | [INFO] Transaction Sell Succeeded:Cowboy product:geb_Trout quantity:1000 health:0 price:420
23-10-13 | [INFO] TraderID: 0 - Customer: Cowboy - Category: Holler Fish - ClassName: geb_Bowfin - Quantity: 1000 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 240 - CollateralMoney: 0 - TradeMode:Sell
23-10-13 | [INFO] Transaction Sell Succeeded:Cowboy product:geb_Bowfin quantity:1000 health:0 price:240
23-10-16 | [INFO] InsuranceRequestHandler
23-10-16 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_119311623.json
23-10-52 | [INFO] GetSafeStatut
23-12-52 | [INFO] GetSafeStatut
23-13-11 | [INFO] InsuranceRequestHandler
23-13-11 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_36774377.json
23-13-14 | [INFO] TraderID: 8 - Customer: [Admin] Bunker - Category: Teddy's Assault Rifles - ClassName: TWP_ACE23 - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 4200 - CollateralMoney: 0 - TradeMode:Sell
23-13-14 | [INFO] Transaction Sell Succeeded:[Admin] Bunker product:TWP_ACE23 quantity:0 health:0 price:4200
23-13-17 | [INFO] TraderID: 8 - Customer: [Admin] Bunker - Category: Teddy's Assault Rifles - ClassName: TWP_ACE23 - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 4200 - CollateralMoney: 0 - TradeMode:Sell
23-13-17 | [INFO] Transaction Sell Succeeded:[Admin] Bunker product:TWP_ACE23 quantity:0 health:0 price:4200
23-15-2 | [INFO] InsuranceRequestHandler
23-15-2 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_36774377.json
23-15-8 | [INFO] TraderID: 8 - Customer: [Admin] Bunker - Category: Teddy's Assault Rifles - ClassName: TWP_ACE23_mag_30Rnd - Quantity: 1 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 900 - CollateralMoney: 0 - TradeMode:Sell
23-15-8 | [INFO] Transaction Sell Succeeded:[Admin] Bunker product:TWP_ACE23_mag_30Rnd quantity:1 health:0 price:900
23-15-11 | [INFO] TraderID: 8 - Customer: [Admin] Bunker - Category: Teddy's Assault Rifles - ClassName: TWP_ACE23_mag_30Rnd - Quantity: 1 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 900 - CollateralMoney: 0 - TradeMode:Sell
23-15-11 | [INFO] Transaction Sell Succeeded:[Admin] Bunker product:TWP_ACE23_mag_30Rnd quantity:1 health:0 price:900
23-17-34 | [INFO] GetSafeStatut
23-17-48 | [INFO] GetSafeStatut
23-22-9 | [INFO] GetSafeStatut
23-25-4 | [INFO] GetSafeStatut
23-25-27 | [INFO] GetSafeStatut
23-26-20 | [INFO] GetSafeStatut
23-26-48 | [INFO] InsuranceRequestHandler
23-26-48 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_119311623.json
23-26-54 | [INFO] TraderID: 0 - Customer: Cowboy - Category: Holler Fish - ClassName: geb_Catfish - Quantity: 1000 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 240 - CollateralMoney: 0 - TradeMode:Sell
23-26-54 | [INFO] Transaction Sell Succeeded:Cowboy product:geb_Catfish quantity:1000 health:0 price:240
23-26-57 | [INFO] TraderID: 0 - Customer: Cowboy - Category: Holler Fish - ClassName: geb_Whitebass - Quantity: 1000 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 240 - CollateralMoney: 0 - TradeMode:Sell
23-26-57 | [INFO] Transaction Sell Succeeded:Cowboy product:geb_Whitebass quantity:1000 health:0 price:240
23-27-0 | [INFO] TraderID: 0 - Customer: Cowboy - Category: Holler Fish - ClassName: geb_Blackbass - Quantity: 1000 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 720 - CollateralMoney: 0 - TradeMode:Sell
23-27-0 | [INFO] Transaction Sell Succeeded:Cowboy product:geb_Blackbass quantity:1000 health:0 price:720
23-27-3 | [INFO] TraderID: 0 - Customer: Cowboy - Category: Holler Fish - ClassName: geb_Catfish - Quantity: 1000 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 240 - CollateralMoney: 0 - TradeMode:Sell
23-27-3 | [INFO] Transaction Sell Succeeded:Cowboy product:geb_Catfish quantity:1000 health:0 price:240
23-27-5 | [INFO] TraderID: 0 - Customer: Cowboy - Category: Holler Fish - ClassName: Carp - Quantity: 1000 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 240 - CollateralMoney: 0 - TradeMode:Sell
23-27-5 | [INFO] Transaction Sell Succeeded:Cowboy product:Carp quantity:1000 health:0 price:240
23-27-7 | [INFO] TraderID: 0 - Customer: Cowboy - Category: Holler Fish - ClassName: geb_Perch - Quantity: 1000 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 168 - CollateralMoney: 0 - TradeMode:Sell
23-27-7 | [INFO] Transaction Sell Succeeded:Cowboy product:geb_Perch quantity:1000 health:0 price:168
23-27-30 | [INFO] InsuranceRequestHandler
23-27-30 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_119311623.json
23-27-42 | [INFO] TraderID: 5 - Customer: Cowboy - Category: Holler Vests - ClassName: PlateCarrierVest - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 1500 - CollateralMoney: 0 - TradeMode:Buy
23-27-42 | [INFO] Player:Cowboy - currency amount:11704
23-27-42 | [INFO] Transaction Buy Succeeded:Cowboy product:PlateCarrierVest quantity:0 health:0 price:1500
23-27-45 | [INFO] InsuranceRequestHandler
23-27-45 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_119311623.json
23-27-48 | [INFO] TraderID: 5 - Customer: Cowboy - Category: Holler Pouches - ClassName: PlateCarrierPouches - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 480 - CollateralMoney: 0 - TradeMode:Buy
23-27-48 | [INFO] Player:Cowboy - currency amount:10204
23-27-48 | [INFO] Transaction Buy Succeeded:Cowboy product:PlateCarrierPouches quantity:0 health:0 price:480
23-27-50 | [INFO] TraderID: 5 - Customer: Cowboy - Category: Holler Pouches - ClassName: PlateCarrierHolster - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 300 - CollateralMoney: 0 - TradeMode:Buy
23-27-50 | [INFO] Player:Cowboy - currency amount:9724
23-27-50 | [INFO] Transaction Buy Succeeded:Cowboy product:PlateCarrierHolster quantity:0 health:0 price:300
23-27-51 | [INFO] InsuranceRequestHandler
23-27-51 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_442990275.json
23-28-0 | [INFO] InsuranceRequestHandler
23-28-0 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_442990275.json
23-28-5 | [INFO] InsuranceRequestHandler
23-28-5 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_119311623.json
23-28-14 | [INFO] TraderID: 5 - Customer: Cowboy - Category: Holler Belts - ClassName: Msp_WaistPack_Green - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 800 - CollateralMoney: 0 - TradeMode:Buy
23-28-14 | [INFO] Player:Cowboy - currency amount:9424
23-28-14 | [INFO] Transaction Buy Succeeded:Cowboy product:Msp_WaistPack_Green quantity:0 health:0 price:800
23-28-14 | [INFO] InsuranceRequestHandler
23-28-14 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_521855408.json
23-28-20 | [INFO] TraderID: 5 - Customer: Cowboy - Category: Holler Gear - ClassName: NylonKnifeSheath - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 200 - CollateralMoney: 0 - TradeMode:Buy
23-28-20 | [INFO] Player:Cowboy - currency amount:8624
23-28-20 | [INFO] Transaction Buy Succeeded:Cowboy product:NylonKnifeSheath quantity:0 health:0 price:200
23-28-37 | [INFO] InsuranceRequestHandler
23-28-37 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_119311623.json
23-28-45 | [INFO] TraderID: 4 - Customer: Cowboy - Category: Holler Sniper Rifles - ClassName: csmcmillan_mung - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 1200 - CollateralMoney: 0 - TradeMode:Buy
23-28-45 | [INFO] Player:Cowboy - currency amount:8424
23-28-45 | [INFO] Transaction Buy Succeeded:Cowboy product:csmcmillan_mung quantity:0 health:0 price:1200
23-28-47 | [INFO] InsuranceRequestHandler
23-28-47 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_521855408.json
23-28-50 | [INFO] TraderID: 2 - Customer: Truffleshuffle69 - Category: Holler Tools - ClassName: Hammer - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 120 - CollateralMoney: 0 - TradeMode:Sell
23-28-50 | [INFO] Transaction Sell Succeeded:Truffleshuffle69 product:Hammer quantity:0 health:0 price:120
23-28-51 | [INFO] TraderID: 4 - Customer: Cowboy - Category: Holler Buttstocks - ClassName: mcmillan_buttstock - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 250 - CollateralMoney: 0 - TradeMode:Buy
23-28-51 | [INFO] Player:Cowboy - currency amount:7224
23-28-51 | [INFO] Transaction Buy Succeeded:Cowboy product:mcmillan_buttstock quantity:0 health:0 price:250
23-28-58 | [INFO] GetSafeStatut
23-29-13 | [INFO] InsuranceRequestHandler
23-29-13 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_119311623.json
23-29-19 | [INFO] TraderID: 4 - Customer: Cowboy - Category: Holler Long Rifles - ClassName: Ruger1022 - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 240 - CollateralMoney: 0 - TradeMode:Sell
23-29-19 | [INFO] Transaction Sell Succeeded:Cowboy product:Ruger1022 quantity:0 health:0 price:240
23-29-21 | [INFO] InsuranceRequestHandler
23-29-21 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_521855408.json
23-29-46 | [INFO] InsuranceRequestHandler
23-29-46 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_119311623.json
23-29-50 | [INFO] TraderID: 4 - Customer: Cowboy - Category: Holler Just Mags - ClassName: Mag_Ruger1022_15Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 120 - CollateralMoney: 0 - TradeMode:Sell
23-29-50 | [INFO] Transaction Sell Succeeded:Cowboy product:Mag_Ruger1022_15Rnd quantity:0 health:0 price:120
23-29-52 | [INFO] InsuranceRequestHandler
23-29-52 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_119311623.json
23-29-59 | [INFO] TraderID: 4 - Customer: Cowboy - Category: Holler Optics - ClassName: HuntingOptic - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 600 - CollateralMoney: 0 - TradeMode:Buy
23-29-59 | [INFO] Player:Cowboy - currency amount:7334
23-29-59 | [INFO] Transaction Buy Succeeded:Cowboy product:HuntingOptic quantity:0 health:0 price:600
23-30-11 | [INFO] InsuranceRequestHandler
23-30-11 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_119311623.json
23-30-21 | [INFO] TraderID: 4 - Customer: Cowboy - Category: Holler Ammo - ClassName: AmmoBox_308Win_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 300 - CollateralMoney: 0 - TradeMode:Buy
23-30-21 | [INFO] Player:Cowboy - currency amount:6734
23-30-21 | [INFO] Transaction Buy Succeeded:Cowboy product:AmmoBox_308Win_20Rnd quantity:0 health:0 price:300
23-30-22 | [INFO] TraderID: 4 - Customer: Cowboy - Category: Holler Ammo - ClassName: AmmoBox_308Win_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 300 - CollateralMoney: 0 - TradeMode:Buy
23-30-22 | [INFO] Player:Cowboy - currency amount:6434
23-30-22 | [INFO] Transaction Buy Succeeded:Cowboy product:AmmoBox_308Win_20Rnd quantity:0 health:0 price:300
23-30-24 | [INFO] TraderID: 4 - Customer: Cowboy - Category: Holler Ammo - ClassName: AmmoBox_308Win_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 300 - CollateralMoney: 0 - TradeMode:Buy
23-30-24 | [INFO] Player:Cowboy - currency amount:6134
23-30-24 | [INFO] Transaction Buy Succeeded:Cowboy product:AmmoBox_308Win_20Rnd quantity:0 health:0 price:300
23-30-27 | [INFO] InsuranceRequestHandler
23-30-27 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_119311623.json
23-30-43 | [INFO] TraderID: 4 - Customer: Cowboy - Category: Holler Just Mags - ClassName: Mag_cs5_10Rnd_mung - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 200 - CollateralMoney: 0 - TradeMode:Buy
23-30-43 | [INFO] Player:Cowboy - currency amount:5834
23-30-43 | [INFO] Transaction Buy Succeeded:Cowboy product:Mag_cs5_10Rnd_mung quantity:0 health:0 price:200
23-30-44 | [INFO] TraderID: 4 - Customer: Cowboy - Category: Holler Just Mags - ClassName: Mag_cs5_10Rnd_mung - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 200 - CollateralMoney: 0 - TradeMode:Buy
23-30-44 | [INFO] Player:Cowboy - currency amount:5634
23-30-44 | [INFO] Transaction Buy Succeeded:Cowboy product:Mag_cs5_10Rnd_mung quantity:0 health:0 price:200
23-30-51 | [INFO] InsuranceRequestHandler
23-30-51 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_521855408.json
23-30-54 | [INFO] TraderID: 4 - Customer: Truffleshuffle69 - Category: Holler Suppressors - ClassName: PistolSuppressor - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 240 - CollateralMoney: 0 - TradeMode:Sell
23-30-54 | [INFO] Transaction Sell Succeeded:Truffleshuffle69 product:PistolSuppressor quantity:0 health:0 price:240
23-30-56 | [INFO] TraderID: 4 - Customer: Truffleshuffle69 - Category: Holler Ammo - ClassName: AmmoBox_45ACP_25rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 240 - CollateralMoney: 0 - TradeMode:Sell
23-30-56 | [INFO] Transaction Sell Succeeded:Truffleshuffle69 product:AmmoBox_45ACP_25rnd quantity:0 health:0 price:240
23-31-0 | [INFO] InsuranceRequestHandler
23-31-0 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_521855408.json
23-31-52 | [INFO] InsuranceRequestHandler
23-31-52 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_521855408.json
23-32-2 | [INFO] TraderID: 5 - Customer: Truffleshuffle69 - Category: Holler Camping & Survival - ClassName: thermos_mung - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 300 - CollateralMoney: 0 - TradeMode:Buy
23-32-2 | [INFO] Player:Truffleshuffle69 - currency amount:1000
23-32-2 | [INFO] Transaction Buy Succeeded:Truffleshuffle69 product:thermos_mung quantity:0 health:0 price:300
23-32-8 | [INFO] InsuranceRequestHandler
23-32-8 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_521855408.json
23-32-16 | [INFO] TraderID: 0 - Customer: Truffleshuffle69 - Category: Holler Packaged Food - ClassName: Honey - Quantity: 400 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 200 - CollateralMoney: 0 - TradeMode:Buy
23-32-16 | [INFO] Player:Truffleshuffle69 - currency amount:700
23-32-16 | [INFO] Transaction Buy Succeeded:Truffleshuffle69 product:Honey quantity:400 health:0 price:200
23-32-17 | [INFO] InsuranceRequestHandler
23-32-17 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_119311623.json
23-32-20 | [INFO] TraderID: 0 - Customer: Truffleshuffle69 - Category: Holler Packaged Food - ClassName: wonderbread_mung - Quantity: 120 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 400 - CollateralMoney: 0 - TradeMode:Buy
23-32-20 | [INFO] Player:Truffleshuffle69 - currency amount:500
23-32-20 | [INFO] Transaction Buy Succeeded:Truffleshuffle69 product:wonderbread_mung quantity:120 health:0 price:400
23-32-40 | [INFO] TraderID: 4 - Customer: Cowboy - Category: Holler Assault Rifles - ClassName: FAL - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 900 - CollateralMoney: 0 - TradeMode:Buy
23-32-40 | [INFO] Player:Cowboy - currency amount:5434
23-32-40 | [INFO] Transaction Buy Succeeded:Cowboy product:FAL quantity:0 health:0 price:900
23-32-58 | [INFO] TraderID: 4 - Customer: Cowboy - Category: Holler Buttstocks - ClassName: Fal_FoldingBttstck - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 260 - CollateralMoney: 0 - TradeMode:Buy
23-32-58 | [INFO] Player:Cowboy - currency amount:4534
23-32-58 | [INFO] Transaction Buy Succeeded:Cowboy product:Fal_FoldingBttstck quantity:0 health:0 price:260
23-33-2 | [INFO] InsuranceRequestHandler
23-33-2 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_521855408.json
23-33-10 | [INFO] InsuranceRequestHandler
23-33-10 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_119311623.json
23-33-20 | [INFO] TraderID: 4 - Customer: Cowboy - Category: Holler Just Mags - ClassName: Mag_FAL_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 200 - CollateralMoney: 0 - TradeMode:Buy
23-33-20 | [INFO] Player:Cowboy - currency amount:4274
23-33-20 | [INFO] Transaction Buy Succeeded:Cowboy product:Mag_FAL_20Rnd quantity:0 health:0 price:200
23-33-21 | [INFO] TraderID: 4 - Customer: Cowboy - Category: Holler Just Mags - ClassName: Mag_FAL_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 200 - CollateralMoney: 0 - TradeMode:Buy
23-33-21 | [INFO] Player:Cowboy - currency amount:4074
23-33-21 | [INFO] Transaction Buy Succeeded:Cowboy product:Mag_FAL_20Rnd quantity:0 health:0 price:200
23-33-23 | [INFO] TraderID: 4 - Customer: Cowboy - Category: Holler Just Mags - ClassName: Mag_FAL_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 200 - CollateralMoney: 0 - TradeMode:Buy
23-33-23 | [INFO] Player:Cowboy - currency amount:3874
23-33-23 | [INFO] Transaction Buy Succeeded:Cowboy product:Mag_FAL_20Rnd quantity:0 health:0 price:200
